Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
0,"AH Parry, AH Wani, M Yaseen","Acute mesenteric ischemia in severe coronavirus-19 (COVID-19): possible mechanisms and diagnostic pathway",2020,"Academic Radiology","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7245306/","",134,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,3,1,"… Putatively, four mechanisms, in isolation or in varying combinations could account for this fulminant complication in severe COVID-19. First, a coagulation disorder (hypercoagulability) induced by systemic inflammatory state, endothelial activation, hypoxia and immobilization …"
4,"R Bellosta, L Luzzani, G Natalini, MA Pegorer…","Acute limb ischemia in patients with COVID-19 pneumonia",2020,"Journal of Vascular …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0741521420310806","https://scholar.google.com/scholar?cites=17747776659151050599&as_sdt=2005&sciodt=0,5&hl=en",10,"2020-06-03 23:58:10","","","","",,,,,4,4.00,1,5,1,"… gender has been found to be more frequently associated with known hypercoagulable disorders, in … These two latter data may suggest that hypercoagulability in our patients are not related … blood disorders, rather native arterial thrombosis may be triggered by COVID-19 infection …"
5,"D Batlle, MJ Soler, MA Sparks, S Hiremath…","Acute kidney injury in COVID-19: emerging evidence of a distinct pathophysiology",2020,"Journal of the …","Am Soc Nephrol","https://jasn.asnjournals.org/content/early/2020/05/04/ASN.2020040419?WT.MC_ID=TMD01&utm_campaign=J_Am_Soc_Nephrol_TrendMD_1&utm_medium=cpc&utm_source=TrendMD","https://scholar.google.com/scholar?cites=10013871237777165669&as_sdt=2005&sciodt=0,5&hl=en",113,"2020-06-03 23:58:10","HTML","","","",,,,,5,5.00,1,5,1,"… Follow JASN on RSS; Community Forum. Perspective. Open Access. Acute Kidney Injury in COVID-19: Emerging Evidence of a Distinct Pathophysiology. Daniel Batlle, Maria Jose Soler, Matthew A. Sparks, Swapnil Hiremath, Andrew …"
65,"Y Li, M Wang, Y Zhou, J Chang, Y Xian, L Mao, C Hong…","Acute cerebrovascular disease following COVID-19: a single center, retrospective, observational study",2020,"","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3550025","https://scholar.google.com/scholar?cites=10028205395657528385&as_sdt=2005&sciodt=0,5&hl=en",12,"2020-06-03 23:58:10","","","","",,,,,65,65.00,8,8,1,"… were significantly older (71·6 ± 15·7 years vs 52·1 ± 15·3 years; p<0·05), more likely to present with severe COVID-19 (84 … In addition, they were more likely to have increased inflammatory response and hypercoagulable state as reflected in C-reaction protein (51·1 [1·3-127·9] vs …"
1,"P Vulliamy, S Jacob…","Acute aorto‐iliac and mesenteric arterial thromboses as presenting features of COVID‐19",2020,"British Journal of …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/bjh.16760","https://scholar.google.com/scholar?cites=8774752935359063115&as_sdt=2005&sciodt=0,5&hl=en",78,"2020-06-03 23:58:10","","","","",,,,,1,1.00,0,3,1,"… SARS-CoV-2 infection has been reported to induce a hypercoagulable state1 which is associated with disease severity and poor outcomes.2,3 Rates of thromboembolic events and use of augmented thromboprophylaxis in patients with COVID-19 are therefore the subject of …"
0,"M Hepburn, N Mullaguri, P George, S Hantus, V Punia…","Acute Symptomatic Seizures in Critically Ill Patients with COVID-19: Is There an Association?",2020,"Neurocritical Care","Springer","https://link.springer.com/content/pdf/10.1007/s12028-020-01006-1.pdf","",263,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,6,1,"… marker of severity of systemic disease itself since CNS symptoms were found mainly in patients with severe COVID-19 disease. After penetration of the blood–brain barrier, the virus can slow the cerebral microcirculation, possibly through the creation of a hypercoagulable state …"
0,"S Agstam, J Vijay, A Gupta, S Bansal","Acute Pulmonary Embolism: An unseen villain in COVID-19",2020,"Indian Heart Journal","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7229469/","",146,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,4,1,"… circulatory system. 3 The endothelial dysfunction acts as a milieu for the formation of thrombus in the pulmonary arteries. A recently published case from China discussed about hypercoagulable state in COVID-19 patients. 7 …"
0,"M Manjunath, J Miranda, L Fraenkel, PM Johansen…","Acute Pulmonary Embolism in Critically Ill Patients with COVID-19",2020,"medRxiv","medrxiv.org","https://www.medrxiv.org/content/10.1101/2020.05.22.20110270v1.abstract","",422,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,5,1,"… that patients with COVID-19 appear to be at high risk of developing PE. Since a search for PE was not conducted in all our patients admitted to the ICU, the 30% incidence of PE identified in this study may be an underestimate. The mechanism of hypercoagulability in these …"
0,"C Creel-Bulos, M Hockstein, N Amin…","Acute Cor Pulmonale in Critically Ill Patients with Covid-19",2020,"… England Journal of …","Mass Medical Soc","https://www.nejm.org/doi/full/10.1056/NEJMc2010459","",200,"2020-06-03 23:58:10","HTML","","","",,,,,0,0.00,0,4,1,"Acute Cor Pulmonale in Covid-19 Five cases of acute cor pulmonale in patients with Covid-19 are described. Although acute pulmonary thromboembolism was the most likely cause of right ventricular fa..."
0,"R Castelli, A Gidaro","Abnormal Hemostatic Parameters and Risk of Thromboembolism Among Patients With COVID-19 Infection",2020,"Journal of Hematology","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7188381/","",362,"2020-06-03 23:58:10","HTML","","","",,,,,0,0.00,0,2,1,"… D-dimer, Elevated, Elevated, Elevated. Open in a separate window. DIC: disseminated intravascular coagulation; PT: prothrombin time; aPTT: activated partial thromboplastin time. COVID-19 produces a sort of DIC which is usually characterized by hypercoagulability …"
0,"K Mahan, C Kabrhel, AJ Goldsmith","Abdominal pain in a patient with COVID-19 infection: A case of multiple thromboemboli",2020,"The American Journal of Emergency …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0735675720303910","",190,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,3,1,"… and thought to be secondary to the inflammatory response causing a hypercoagulable state [3 … JGH Low, WH Wong, YY Chua, SL Goh, HJ NgCritically ill COVID-19 infected patients exhibit increased clot waveform analysis parameters consistent with hypercoagulability …"
4,"R Bhayana, A Som, MD Li, DE Carey, MA Anderson…","Abdominal imaging findings in COVID-19: preliminary observations",2020,"Radiology","pubs.rsna.org","https://pubs.rsna.org/doi/abs/10.1148/radiol.2020201908","https://scholar.google.com/scholar?cites=1132924293015652482&as_sdt=2005&sciodt=0,5&hl=en",54,"2020-06-03 23:58:10","","","","",,,,,4,4.00,1,6,1,"… Purpose. To report abdominal imaging findings in patients with coronavirus disease 2019 (COVID-19). Materials and Methods … Conclusion. Bowel abnormalities and cholestasis were common findings on abdominal imaging of inpatients with COVID-19 …"
0,"L Roncati, A Manenti, G Manco…","Abdominal Aortic Thrombosis Complicating COVID-19 Pneumonia",2020,"Annals of Vascular …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7255212/","",50,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,4,1,"… to discuss some aspects of acute arterial thrombosis in course of COVID-19 pneumonia. 1 Blood hypercoagulability, a typical feature of this viral infection, can cause both … This altered hemodynamics predisposes to thrombosis, together with a blood hypercoagulable state and …"
0,"G Jasul Jr, E Paz-Pacheco…","AFES AS-ONE: ASEAN Survey Of Needs in Endocrinology in the Time of the COVID-19 Pandemic",2020,"Journal of the …","asean-endocrinejournal.org","https://asean-endocrinejournal.org/index.php/JAFES/article/view/857","",415,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,3,1,"… appears to continue indefinitely, other specialties have become more involved as important risk factors, like hypertension, diabetes and heart disease, and associated conditions, like stroke, hypercoagulability, cytokine storm and multi-organ failure, were identified in COVID-19 …"
0,"R Escher, N Breakey, B Lämmle","ADAMTS13 activity, von Willebrand factor, factor VIII and D-dimers in COVID-19 inpatients",2020,"Thrombosis Research","thrombosisresearch.com","https://www.thrombosisresearch.com/article/S0049-3848(20)30204-8/abstract","",266,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,3,1,"… J Thromb Haemost 2020, 18:844-847 5. Panigada M, Bottino N, Tagliabue P, Grasselli G, Novembrino C, Chantarangkul V, et al. Hypercoagulability of COVID-19 patients in Intensive Care Unit. A Report of Thromboelastography Findings and other Parameters of Hemostasis …"
0,"M Hoffer, AT Terry","ACEP COVID-19 Field Guide",,"acep.org","","https://www.acep.org/corona/covid-19-field-guide/special-populations/racial-and-ethnic-minority-groups/","",162,"2020-06-03 23:58:10","HTML","","","",,,,,0,0.00,0,2,,"… developing severe COVID-19 infection. Additionally, COVID-19 may create a hypercoagulable state, making individuals prone to true myocardial infarction, pulmonary embolism, or DVT. 11 These populations would benefit …"
13,"P Keith, M Day, L Perkins, L Moyer, K Hewitt, A Wells","A novel treatment approach to the novel coronavirus: an argument for the use of therapeutic plasma exchange for fulminant COVID-19",2020,"","ccforum.biomedcentral.com","https://ccforum.biomedcentral.com/articles/10.1186/s13054-020-2836-4","https://scholar.google.com/scholar?cites=17439847830724166100&as_sdt=2005&sciodt=0,5&hl=en",29,"2020-06-03 23:58:10","HTML","","","",,,,,13,13.00,2,6,1,"… With COVID-19, the degree of illness varies, ranging from asymptomatic to fulminant and fatal … plasma exchange uniquely offering benefit on multiple levels by removing inflammatory cytokines, stabilizing endothelial membranes, and resetting the hypercoagulable state [4, 8, 9 …"
0,"R Sato, M Ishikane, N Kinoshita, T Suzuki…","A new challenge of unfractionated heparin anticoagulation treatment for moderate to severe COVID-19 in Japan",2020,"Global Health & …","jstage.jst.go.jp","https://www.jstage.jst.go.jp/article/ghm/advpub/0/advpub_2020.01044/_article/-char/ja/","",259,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,5,1,"… therapies. However, given the hypercoagulability of COVID-19 patients and the clinical impact of AC observed in previous studies (6,10), at a minimum, AC may be used as supportive therapy for COVID-19 patients. In conclusion …"
0,"P Kumar, R Mediwake, C Rhead","A matter of time: duration and choice of venous thromboprophylaxis in patients diagnosed with COVID-19",2020,"","magonlinelibrary.com","https://www.magonlinelibrary.com/doi/abs/10.12968/hmed.2020.0210","",194,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,3,1,"… Extrapolating from the National Institute for Health and Care Excellence guidance and in line with both the JACC guidance (Bikdeli et al, 2020), and the The COVID-19 Sub-Committee of the American Venous Forum's (2020 … SARS-CoV-2 infection causes a hypercoagulable state …"
0,"CL Grimes, EM Balk, CC Crisp, DD Antosh…","A guide for urogynecologic patient care utilizing telemedicine during the COVID-19 pandemic: review of existing evidence",2020,"International …","Springer","https://link.springer.com/content/pdf/10.1007/s00192-020-04314-4.pdf","",296,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,5,1,"… Same-day discharge should be encouraged to avoid prolonged hospitalization and reduce hospital burden • For COVID-19-positive cases: - Consider prophylaxis or treatment doses of anticoagulation as COVID-19 infections may produce a hypercoagulable state …"
0,"CL Grimes, EM Balk, CC Crisp, DD Antosh…","A guide for urogynecologic patient care utilizing telemedicine during the COVID-19 pandemic: review of existing evidence",2020,"International …","Springer","https://link.springer.com/content/pdf/10.1007/s00192-020-04314-4.pdf","",316,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,5,1,"… Same-day discharge should be encouraged to avoid prolonged hospitalization and reduce hospital burden • For COVID-19-positive cases: - Consider prophylaxis or treatment doses of anticoagulation as COVID-19 infections may produce a hypercoagulable state …"
20,"IF Manalo, MK Smith, J Cheeley…","A dermatologic manifestation of COVID-19: Transient livedo reticularis",2020,"Journal of the American …","umfcs.u-bordeaux.fr","https://umfcs.u-bordeaux.fr/documents/informations-covid-19/publications-scientifiques/2020%20COVID-19%20Transient%20manifestations.pdf","https://scholar.google.com/scholar?cites=12703322223012476177&as_sdt=2005&sciodt=0,5&hl=en",37,"2020-06-03 23:58:10","PDF","","","",,,,,20,20.00,5,4,1,"… A 47-year-old Caucasian female with history of Celiac disease, Hashimoto's thyroiditis, and portal vein thrombosis in 2017 with negative work-up for a hypercoagulable state (attributed to a long plane flight combined with prior oral contraceptive) tested COVID-19-positive …"
0,"JP Lang, X Wang, FA Moura, HK Siddiqi…","A current review of COVID-19 for the cardiovascular specialist",2020,"American Heart …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0002870320301332","",256,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,5,1,"… A current review of COVID-19 for the cardiovascular specialist … Please cite this article as: JP Lang, X. Wang, FA Moura, et al., A current review of COVID-19 for the cardiovascular specialist, American Heart Journal (2020), https://doi.org/10.1016/j.ahj.2020.04.025 …"
0,"M Chan, SC Han, S Kelly, M Tamimi…","A case series of Guillain-Barré Syndrome following Covid-19 infection in New York",2020,"Neurology: Clinical …","AAN Enterprises","https://cp.neurology.org/content/early/2020/05/21/CPJ.0000000000000880.abstract","",145,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,5,1,"… Academy of Neurology. Neurology 2003;61:736-740. 8. Panigada M, Bottino N, Tagliabue P. Hypercoagulability of COVID-19 patients in Intensive Care Unit. A Report of Thromboelastography Findings and other Parameters of Hemostasis …"
0,"MST Recto, FM Tan, EA Cuajunco, MAR Castor…","A REVIEW OF IMMUNOMODULATORS AS THERAPEUTIC INTERVENTIONS FOR MODERATE TO SEVERE COVID-19 INFECTIONS (April 20, 2020)",,"pps.org.ph","","https://pps.org.ph/wp-content/uploads/2020/04/LOGO-PSAAI-COVID-19-Immunomodulator-Review-4-22-2020-DBA1.pdf","",343,"2020-06-03 23:58:10","PDF","","","",,,,,0,0.00,0,5,,"… Disease States and Potential Therapeutic Targets The figure shows 3 escalating phases of disease progression with COVID-19, with … this is characterized by worsening of symptoms with dyspnea, worsening of pulmonary lesions and development of hypercoagulable state with …"
