pid	title	sent	label	prob
t996fbad	Clinical and biochemical indexes from 2019-nCoV infected patients linked to viral loads and lung injury	ELECTRONIC SUPPLEMENTARY MATERIAL: Supplementary material is available for this article at 10.1007/s11427-020-1643-8 and is accessible for authorized users.	-1	0.5
13akn7dm	A close-up on COVID-19 and cardiovascular diseases	It appears people over 65 with coronary heart diseases or hypertension is more likely to be infected and to develop more severe symptoms.	-1	0.5
p5ecpcll	Analysis on the Clinical Characteristics of 36 Cases of Novel Coronavirus Pneumonia in Kunming	(4) The prealbumin, CD3 T cells, CD4 T cells and CD8 T cells in the new coronavirus pneumonia group were significantly lower than those in the normal control group, and the hypersensitive c-reactive protein was higher than that in the normal control group.	1	0.7704122673047837
d7n1zy0b	Anti-HCV, nucleotide inhibitors, repurposing against COVID-19	Significance The present study presents a perfect model for COVID-19 RdRp enabling its testing in silico against anti-polymerase drugs.	-1	0.5
647zcjgu	Structure analysis of the receptor binding of 2019-nCoV	However, since ACE2 is predominantly expressed in intestines, testis, and kidney, fecal-oral and other routes of transmission are also possible.	-1	0.5
7jkzbmsf	Drugs supply and pharmaceutical care management practices at a designated hospital during the COVID-19 epidemic	Up to now, the COVID-19 patients admitted to THJU have not shown any new serious adverse reactions and been cured finally.	-1	0.5
m0q7rm6z	Repurposing Therapeutics for COVID-19: Rapid Prediction of Commercially available drugs through Machine Learning and Docking	Among all, we suggest that the antiretroviral drug Saquinavir (DrugBank ID DB01232) would probably be one of the most effective drugs based on the selected criterions.	-1	0.5
w84qtud6	Molecular Docking Analysis Of Some Phytochemicals On Two SARS-CoV-2 Targets	So further in vitro and in vivo evaluations are recommended.	-1	0.5
5xyt8d5u	Clinical characteristics of 140 patients infected by SARS-CoV-2 in Wuhan, China	Bilateral ground glass or patchy opacity (89.6%) were the most common signs of radiological finding.	-1	0.5
566pbuic	Analysis of factors associated with disease outcomes in hospitalized patients with 2019 novel coronavirus disease	Logistic regression analysis was performed to explore the risk factors for disease progression.	-1	0.5
8o6yjxwe	Preliminary study of the relationship between novel coronavirus pneumonia and liver function damage: a multicenter study	ALT, AST, ALB and TBil of the mild or moderate subgroups were 22.75 (16.31- ~ 37.25) U/L, 23.63 (18.71 ~ 26.50) U/L, 39.70 (36.50 ~ 46.10) g/L, and 15.95 (11.34 ~ 20.83) mmol/L, respectively.	-1	0.5
yqiggzk9	Clinical characteristics of 51 patients discharged from hospital with COVID-19 in Chongqing，China	10 patients (19.6%) received short-term (3-5 days) glucocorticoid treatment.	-1	0.5
ptnmtvzj	Effectiveness and safety of antiviral or antibody treatments for coronavirus	Of the 40 studies reporting mortality rates in hospitalized SARS or MERS patients, one cohort study (MERS) and one retrospective study (SARS) found a statistically significant increase in the mortality rate for patients treated with ribavirin.	1	0.7571549044589717
6lngz7y1	A comparative study on the clinical features of COVID-19 pneumonia to other pneumonias	The most common symptoms were fever and cough.	-1	0.5
190zxwwj	Clinical characteristics of COVID-19-infected cancer patients: A retrospective case study in three hospitals within Wuhan, China	The following clinical features were shown in our cohort: fever (23, 82.1%), dry cough (22, 81%) and dyspnoea (14, 50.0%), along with lymphopaenia (23, 82.1%), high level of high-sensitivity C-reactive protein (23, 82.1%), anaemia (21, 75.0%) and hypoproteinaemia (25, 89.3%).	-1	0.5
gy35gsl2	In silico screening of Chinese herbal medicines with the potential to directly inhibit 2019 novel coronavirus	Results Of the natural compounds screened, 13 that exist in traditional Chinese medicines were also found to have potential anti-2019-nCoV activity.	-1	0.5
nn15iyqd	Recommendations for coronavirus infection in rheumatic diseases treated with biologic therapy	Checkpoints inhibitors such as anti-CD200 and anti-PD1 could have a role in the treatment of CoViD-19.	-1	0.5
hi38itc9	Clinical Characteristics of Imported Cases of COVID-19 in Jiangsu Province: A Multicenter Descriptive Study	Imaging examination showed that 55 patients (-68.75%) showed abnormal, 25 cases (31.25%) had no abnormal density shadow in the parenchyma of both lungs.	-1	0.5
6g34qwer	Meplazumab treats COVID-19 pneumonia: an open-labelled, concurrent controlled add-on clinical trial	Findings:17 patients were enrolled and assigned to meplazumab group between Feb 3, 2020 and Feb 10, 2020.	-1	0.5
3r0nqzgu	Profiling ACE2 expression in colon tissue of healthy adults and colorectal cancer patients by single-cell transcriptome analysis	Our data may provide a theoretical basis for the classification and management of future 2019-nCoV susceptibility people in clinical application.	-1	0.5
ztcyvsoi	A Review of Coronavirus Disease-2019 (COVID-19)	The computerized tomographic chest scan is usually abnormal even in those with no symptoms or mild disease.	-1	0.5
m40kwgcg	Epidemiological and clinical characteristics of 99 cases of 2019 novel coronavirus pneumonia in Wuhan, China: a descriptive study	Patients had clinical manifestations of fever (82 [83%] patients), cough (81 [82%] patients), shortness of breath (31 [31%] patients), muscle ache (11 [11%] patients), confusion (nine [9%] patients), headache (eight [8%] patients), sore throat (five [5%] patients), rhinorrhoea (four [4%] patients), chest pain (two [2%] patients), diarrhoea (two [2%] patients), and nausea and vomiting (one [1%] patient).	-1	0.5
ld0vo1rl	COVID-19 coronavirus vaccine design using reverse vaccinology and machine learning	"We then propose that an ""Sp/Nsp cocktail vaccine"" containing a structural protein(s) (Sp) and a non-structural protein(s) (Nsp) would stimulate effective complementary immune responses."	-1	0.5
2uvibr2j	Designing of a next generation multiepitope based vaccine (MEV) against SARS-COV-2: Immunoinformatics and in silico approaches	MEV construct was non-allergenic, antigenic, stable and flexible.	-1	0.5
yb5kf0u2	Microneedle array delivered recombinant coronavirus vaccines: Immunogenicity and rapid translational development	Building on our ongoing efforts to develop MERS-CoV vaccines, promising immunogenicity of MNA-delivered MERS-CoV vaccines, and our experience with MNA fabrication and delivery, including clinical trials, we rapidly designed and produced clinically-translatable MNA SARS-CoV-2 subunit vaccines within 4 weeks of the identification of the SARS-CoV-2 S1 sequence.	-1	0.5
8gncbgot	Potential Rapid Diagnostics, Vaccine and Therapeutics for 2019 Novel Coronavirus (2019-nCoV): A Systematic Review	A number of novel compounds as well as therapeutics licensed for other conditions appear to have in vitro efficacy against the 2019-nCoV.	1	0.6078988077281519
80m78jh2	Structural basis to design multi-epitope vaccines against Novel Coronavirus 19 (COVID19) infection, the ongoing pandemic emergency: an in silico approach	Both the CTL and HTL MEVs models show a very sytable and very fitting conformational complex formation tendency with the Toll like receptor 3.	-1	0.5
rxrlbw60	2019-nCoV (Wuhan virus), a novel Coronavirus: Human-to-human transmission, travel-related cases, and vaccine readiness	What is the animal reservoir?	-1	0.5
nror02j6	COVID-19 Update – March 2020 | Global Health | JN Learning | JAMA Ed Hub [Video recording]	(32:23)	-1	0.5
b1iyr42n	Structural, glycosylation and antigenic variation between 2019 novel coronavirus (2019-nCoV) and SARS coronavirus (SARS-CoV)	In addition, antigenic analysis proposes that great antigenic differences exist between both the viral strains, but some of the epitopes were found to be similar between both the S proteins.	-1	0.5
szsb1oan	The deadly coronaviruses: The 2003 SARS pandemic and the 2020 novel coronavirus epidemic in China	The costs of the epidemic are not limited to medical aspects, as the virus has led to significant sociological, psychological and economic effects globally.	-1	0.5
hicqy5sj	Molecular mechanism of evolution and human infection with the novel coronavirus (2019-nCoV)	That means that 2019-nCoV will be much more temperature-sensitive in terms of human infection than SARS-CoV.	-1	0.5
ejg393zs	Novel Coronavirus Disease 2019 (COVID-19): An Emerging Infectious Disease in the 21st Century	After full-text review, 37 articles were eligible to include in our study.	-1	0.5
ljli6a2z	Automatic Identification of SARS Coronavirus using Compression-Complexity Measures	Potentially, the need for sequence assembly can be circumvented.NoteThe main ideas and results of this research were first presented at the International Conference on Nonlinear Systems and Dynamics (CNSD-2013) held at Indian Institute of Technology, Indore, December 12, 2013.	-1	0.5
a6p6ka8w	"An ""Infodemic"": Leveraging High-Volume Twitter Data to Understand Public Sentiment for the COVID-19 Outbreak"	Results: We evaluated 126,049 tweets from 53,196 unique users.	-1	0.5
vj2z52vg	Initial Public Health Response and Interim Clinical Guidance for the 2019 Novel Coronavirus Outbreak — United States, December 31, 2019–February 4, 2020	These measures are being implemented in anticipation of additional 2019-nCoV cases in the United States.	-1	0.5
uifnjio5	Neutralizing antibody responses to SARS-CoV-2 in a COVID-19 recovered patient cohort and their implications	Elderly and middle-age patients had significantly higher plasma NAb titers (P<0.0001) and spike-binding antibodies (P=0.0003) than young patients.	-1	0.5
0lyxvex0	Study of knowledge, attitude, anxiety & perceived mental healthcare need in Indian population during COVID-19 pandemic	More than 80 % of the people were preoccupied with the thoughts of COVID-19 and 72 % reported the need to use gloves, and sanitizers.	-1	0.5
z0qzgu5m	Repurposing of clinically approved drugs for treatment of coronavirus disease 2019 in a 2019-novel coronavirus (2019-nCoV) related coronavirus model	Three drugs-cepharanthine (CEP), selamectin and mefloquine hydrochloride exhibited complete inhibition of cytopathic effects in cell culture at 10 μmol/L.	-1	0.5
za3qypgg	Associations between immune-suppressive and stimulating drugs and novel COVID-19—a systematic review of current evidence	The mycophenolate mofetil picture is less clear, with conflicting data from pre-clinical studies.	-1	0.5
